Genre,Ranks,Product,Author,Links,Price,Rating,Reviews
Society & Social Sciences,99,"Tools of Titans: The Tactics, Routines and Habits of Billionaires, Icons and World-Class Performers",Timothy Ferriss,https://amazon.in/Tools-Titans-Billionaires-World-Class-Performers/dp/1785041274/ref=zg_bs_1318216031_99/261-5658493-1111718?pd_rd_i=1785041274&psc=1,779.00,4.5,"6,405"
Society & Social Sciences,100,Poor Economics: Rethinking Poverty & the Ways to End it,Abhijit V. Banerjee,https://amazon.in/Poor-Economics-Rethinking-Poverty-Ways/dp/8184002807/ref=zg_bs_1318216031_100/261-5658493-1111718?pd_rd_i=8184002807&psc=1,332.00,4.6,"2,667"
Sports,1,My Big Supercool Colouring Book (128 Pages): Jumbo Sized Colouring Book for Kids,Young Angels Publishing,https://amazon.in/My-Big-Supercool-Colouring-Book/dp/B07G15WDFJ/ref=zg_bs_1318224031_1/262-8021874-3339766?pd_rd_i=B07G15WDFJ&psc=1,215.00,4.6,NA
Sports,2,Colouring Books Collections by InIkao (12 Books) : Pack of 12 Copy Color Books For Kids,Rajkumar,https://amazon.in/Colouring-Books-Collections-InIkao-12/dp/8193628403/ref=zg_bs_1318224031_2/262-8021874-3339766?pd_rd_i=8193628403&psc=1,265.00,4.4,NA
Sports,3,The 12-Week Fitness Project (Updated for 2021 with 12 Extra Guidelines),Rujuta Diwekar,https://amazon.in/12-Week-Fitness-Project-Updated-Guidelines/dp/9353451418/ref=zg_bs_1318224031_3/262-8021874-3339766?pd_rd_i=9353451418&psc=1,147.00,4.5,706
Sports,4,Bobby Fischer Teaches Chess,Bobby Fischer,https://amazon.in/Bobby-Fischer-Teaches-Chess/dp/0553263153/ref=zg_bs_1318224031_4/262-8021874-3339766?pd_rd_i=0553263153&psc=1,301.00,4.2,"5,906"
Sports,5,Open: An Autobiography,Andre Agassi,https://amazon.in/Open-Autobiography-Andre-Agassi/dp/0007416792/ref=zg_bs_1318224031_5/262-8021874-3339766?pd_rd_i=0007416792&psc=1,338.00,4.7,"5,909"
Sports,6,The Book of Five Rings,Miyamoto Musashi,https://amazon.in/Book-Five-Rings-Hardcover-Library/dp/9389440556/ref=zg_bs_1318224031_6/262-8021874-3339766?pd_rd_i=9389440556&psc=1,199.00,4.4,"2,014"
Sports,7,Inverting the Pyramid: The History of Football Tactics,Jonathan Wilson,https://amazon.in/Inverting-Pyramid-reissue-Jonathan-Wilson/dp/1474609295/ref=zg_bs_1318224031_7/262-8021874-3339766?pd_rd_i=1474609295&psc=1,NA,4.6,"1,171"
Sports,8,Stargazing: The Players in My Life,Ravi Shastri,https://amazon.in/Audible-Stargazing-Players-My-Life/dp/B09KM9GQRZ/ref=zg_bs_1318224031_8/262-8021874-3339766?pd_rd_i=B09KM9GQRZ&psc=1,NA,3.7,NA
Sports,9,Man-Eaters of Kumaon,Jim Corbett,https://amazon.in/Man-Eaters-Kumaon-Jim-Corbett/dp/9386316013/ref=zg_bs_1318224031_9/262-8021874-3339766?pd_rd_i=9386316013&psc=1,NA,4.6,"1,230"
Sports,10,Yuktahaar: The Belly and Brain Diet,Munmun Ganeriwal,https://amazon.in/Yuktahaar-Belly-Brain-Munmun-Ganeriwal/dp/0143454382/ref=zg_bs_1318224031_10/262-8021874-3339766?pd_rd_i=0143454382&psc=1,245.00,4.5,154
Sports,11,The Mamba Mentality: How I Play,Kobe Bryant,https://amazon.in/Mamba-Mentality-How-Play/dp/0374201234/ref=zg_bs_1318224031_11/262-8021874-3339766?pd_rd_i=0374201234&psc=1,"1,399.00",4.9,"18,789"
Sports,12,Yoga Anatomy,Leslie Kaminoff,https://amazon.in/Yoga-Anatomy-Leslie-Kaminoff/dp/1450400248/ref=zg_bs_1318224031_12/262-8021874-3339766?pd_rd_i=1450400248&psc=1,400.00,4.5,"3,535"
Sports,13,The Man Eating Leopard of Rudraprayag,Jim Corbett,https://amazon.in/Man-Eating-Leopard-Rudraprayag/dp/8129141841/ref=zg_bs_1318224031_13/262-8021874-3339766?pd_rd_i=8129141841&psc=1,138.00,4.6,"1,085"
Sports,14,"Born to Run: The hidden tribe, the ultra-runners, and the greatest race the world has never seen",Christopher McDougall,https://amazon.in/Born-Run-hidden-ultra-runners-greatest/dp/1861978774/ref=zg_bs_1318224031_14/262-8021874-3339766?pd_rd_i=1861978774&psc=1,381.00,4.6,"8,804"
Sports,15,Range: How Generalists Triumph in a Specialized World,David Epstein,https://amazon.in/Range-Key-Success-Performance-Education/dp/1509843523/ref=zg_bs_1318224031_15/262-8021874-3339766?pd_rd_i=1509843523&psc=1,377.00,4.5,"6,038"
Sports,16,HBR's 10 Must Reads: On Communication,HBR,https://amazon.in/HBRs-10-Must-Reads-Communication/dp/1422189864/ref=zg_bs_1318224031_16/262-8021874-3339766?pd_rd_i=1422189864&psc=1,533.00,4.5,NA
Sports,17,Breath: The New Science of a Lost Art,James Nestor,https://amazon.in/Breath-Lost-Science-Misunderstood-Function/dp/0241289084/ref=zg_bs_1318224031_17/262-8021874-3339766?pd_rd_i=0241289084&psc=1,550.00,4.6,"13,807"
Sports,18,प्रेम कथा: मोहब्बत और इंतकाम की कहानी (Hindi Edition),Harendra  Kumar,https://amazon.in/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%AE-%E0%A4%95%E0%A4%A5%E0%A4%BE-%E0%A4%AE%E0%A5%8B%E0%A4%B9%E0%A4%AC%E0%A5%8D%E0%A4%AC%E0%A4%A4-%E0%A4%87%E0%A4%82%E0%A4%A4%E0%A4%95%E0%A4%BE%E0%A4%AE-%E0%A4%95%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A5%80-ebook/dp/B08MVB9R2D/ref=zg_bs_1318224031_18/262-8021874-3339766?pd_rd_i=B08MVB9R2D&psc=1,1.18,3.9,NA
Sports,19,Vinod Rai,Vinod Rai,https://amazon.in/NOT-JUST-NIGHTWATCHMAN-Innings-BCCI/dp/9355203624/ref=zg_bs_1318224031_19/262-8021874-3339766?pd_rd_i=9355203624&psc=1,492.00,NA,NA
Sports,20,Mind Master: Winning Lessons From A Champion's Life,Viswanathan Anand,https://amazon.in/Mind-Master-Winning-Lessons-Champions/dp/9351951502/ref=zg_bs_1318224031_20/262-8021874-3339766?pd_rd_i=9351951502&psc=1,407.00,4.6,790
Sports,21,Range: How Generalists Triumph in a Specialized World,(Journalist) David Epstein,https://amazon.in/Range-Generalists-Triumph-Specialized-World-ebook/dp/B07M6QPRRG/ref=zg_bs_1318224031_21/262-8021874-3339766?pd_rd_i=B07M6QPRRG&psc=1,280.39,4.5,NA
Sports,22,Breath: The New Science of a Lost Art,James Nestor,https://amazon.in/Breath-New-Science-Lost-Art-ebook/dp/B07Z49Z32V/ref=zg_bs_1318224031_22/262-8021874-3339766?pd_rd_i=B07Z49Z32V&psc=1,265.06,4.6,"13,807"
Sports,23,How to Build a Car: The Autobiography of the World’s Greatest Formula 1 Designer: The Autobiography of the World’s Greatest Formula 1 Designer,Adrian Newey,https://amazon.in/How-Build-Car-Autobiography-Greatest/dp/000819680X/ref=zg_bs_1318224031_23/262-8021874-3339766?pd_rd_i=000819680X&psc=1,851.00,4.7,"3,054"
Sports,24,Essentials Of Physical Education,J Bains,https://amazon.in/Essentials-Physical-Education-J-Bains/dp/B07SSTNNFC/ref=zg_bs_1318224031_24/262-8021874-3339766?pd_rd_i=B07SSTNNFC&psc=1,695.00,4.5,NA
Sports,25,Inverting the Pyramid: The History of Football Tactics,Jonathan Wilson,https://amazon.in/Inverting-Pyramid-History-Football-Tactics-ebook/dp/B003NUS8Q2/ref=zg_bs_1318224031_25/262-8021874-3339766?pd_rd_i=B003NUS8Q2&psc=1,261.25,4.6,"1,171"
Sports,26,What I Talk About When I Talk About Running,Philip Gabriel,https://amazon.in/What-Talk-About-When-Running/dp/0099526158/ref=zg_bs_1318224031_26/262-8021874-3339766?pd_rd_i=0099526158&psc=1,346.00,4.4,NA
Sports,27,Breath: The New Science of a Lost Art,James Nestor,https://amazon.in/Breath-New-Science-Lost-Art/dp/B0874XVZKQ/ref=zg_bs_1318224031_27/262-8021874-3339766?pd_rd_i=B0874XVZKQ&psc=1,NA,4.6,NA
Sports,28,Breath: The New Science of a Lost Art,James Nestor,https://amazon.in/Breath-New-Science-Lost-Art/dp/0241289122/ref=zg_bs_1318224031_28/262-8021874-3339766?pd_rd_i=0241289122&psc=1,461.00,4.6,"13,807"
Sports,29,The Mechanic: The Secret World of the F1 Pitlane,Marc 'Elvis' Priestley,https://amazon.in/Mechanic-Secret-World-F1-Pitlane/dp/B078YYJRYB/ref=zg_bs_1318224031_29/262-8021874-3339766?pd_rd_i=B078YYJRYB&psc=1,NA,4.6,NA
Sports,30,Zen and the Art of Motorcycle Maintenance: 40th Anniversary Edition,Robert Pirsig,https://amazon.in/Zen-Art-Motorcycle-Maintenance-Anniversary/dp/0099598167/ref=zg_bs_1318224031_30/262-8021874-3339766?pd_rd_i=0099598167&psc=1,431.00,4.4,NA
Sports,31,"Be Water, My Friend: The True Teachings of Bruce Lee",Shannon Lee,https://amazon.in/Be-Water-My-Friend-Teachings/dp/1846046661/ref=zg_bs_1318224031_31/262-8021874-3339766?pd_rd_i=1846046661&psc=1,459.00,4.7,"2,362"
Sports,32,The Dhoni Touch: Unravelling the Enigma That Is Mahendra Singh Dhoni,Bharat Sundaresan,https://amazon.in/Dhoni-Touch-Unravelling-Enigma-Mahendra/dp/0143440063/ref=zg_bs_1318224031_32/262-8021874-3339766?pd_rd_i=0143440063&psc=1,173.00,4.6,943
Sports,33,Believe: What Life and Cricket Taught Me,Suresh Raina,https://amazon.in/Believe-What-Life-Cricket-Taught/dp/0143454331/ref=zg_bs_1318224031_33/262-8021874-3339766?pd_rd_i=0143454331&psc=1,198.00,4.6,889
Sports,34,A Shot at History: My Obsessive Journey to Olympic Gold and Beyond,Abhinav Bindra,https://amazon.in/Shot-History-Obsessive-Journey-Olympic/dp/9352645758/ref=zg_bs_1318224031_34/262-8021874-3339766?pd_rd_i=9352645758&psc=1,339.00,4.7,NA
Sports,35,The Temple Tigers and More Man-Eaters of Kumaon,Jim Corbett,https://amazon.in/Temple-Tigers-More-Man-Eaters-Kumaon/dp/812914185X/ref=zg_bs_1318224031_35/262-8021874-3339766?pd_rd_i=812914185X&psc=1,185.00,4.7,513
Sports,36,"Talk English: The Secret To Speak English Like A Native In 6 Months For Busy People, Learn Spoken English From The Success",Ken Xiao,https://amazon.in/Talk-English-Secret-Native-Success/dp/B06WGQQHPW/ref=zg_bs_1318224031_36/262-8021874-3339766?pd_rd_i=B06WGQQHPW&psc=1,NA,4.0,NA
Sports,37,Lonely Planet Trekking in the Nepal Himalaya (Travel Guide),Lonely Planet,https://amazon.in/Lonely-Planet-Trekking-Himalaya-Travel-ebook/dp/B0197I1W7K/ref=zg_bs_1318224031_37/262-8021874-3339766?pd_rd_i=B0197I1W7K&psc=1,"1,197.09",4.7,NA
Sports,38,Fever Code (Prequel Maze Runner): 5 (Maze Runner Series),James Dashner,https://amazon.in/Fever-Code-Prequel-Maze-Runner/dp/1911077031/ref=zg_bs_1318224031_38/262-8021874-3339766?pd_rd_i=1911077031&psc=1,222.00,4.7,"2,430"
Sports,39,"The Champion's Mind: How Great Athletes Think, Train, and Thrive",Jim Afremow,https://amazon.in/Champions-Mind-Great-Athletes-Thrive/dp/1623365627/ref=zg_bs_1318224031_39/262-8021874-3339766?pd_rd_i=1623365627&psc=1,993.00,4.6,NA
Sports,40,"The Mixer: The Story of Premier League Tactics, from Route One to False Nines",Michael Cox,https://amazon.in/Mixer-Story-Premier-League-Tactics/dp/0008215553/ref=zg_bs_1318224031_40/262-8021874-3339766?pd_rd_i=0008215553&psc=1,374.00,4.7,841
Sports,41,The Kenneth Anderson Omnibus - Vol. 1,Kenneth Anderson,https://amazon.in/Kenneth-Anderson-Omnibus-Vol/dp/8171674550/ref=zg_bs_1318224031_41/262-8021874-3339766?pd_rd_i=8171674550&psc=1,409.00,4.6,282
Sports,42,Second Chance (Hindi Edition),Dr. Sandeep Jatwa,https://amazon.in/Second-Chance-Hindi-Sandeep-Jatwa-ebook/dp/B07GY21D8S/ref=zg_bs_1318224031_42/262-8021874-3339766?pd_rd_i=B07GY21D8S&psc=1,2.50,4.2,65
Sports,43,Black Box Thinking: The Surprising Truth About Success,Matthew Syed,https://amazon.in/Black-Box-Thinking-Surprising-Success-ebook/dp/B00PW634YQ/ref=zg_bs_1318224031_43/262-8021874-3339766?pd_rd_i=B00PW634YQ&psc=1,213.46,4.6,"2,667"
Sports,44,"Be Water, My Friend: The True Teachings of Bruce Lee",Shannon Lee,https://amazon.in/Be-Water-My-Friend-Teachings-ebook/dp/B086YDH1SW/ref=zg_bs_1318224031_44/262-8021874-3339766?pd_rd_i=B086YDH1SW&psc=1,309.30,4.7,"2,362"
Sports,45,"Omnibus 4: Asterix the Legionary, Asterix and the Chieftain's Shield, Asterix at the Olympic Games",René Goscinny,https://amazon.in/Omnibus-Asterix-Legionary-Chieftains-Olympic/dp/1444004875/ref=zg_bs_1318224031_45/262-8021874-3339766?pd_rd_i=1444004875&psc=1,880.00,4.9,NA
Sports,46,Open: The Autobiography,Andre Agassi,https://amazon.in/Open-The-Autobiography/dp/B07B63XGQG/ref=zg_bs_1318224031_46/262-8021874-3339766?pd_rd_i=B07B63XGQG&psc=1,NA,4.7,NA
Sports,47,Rafa: My Story,Rafael Nadal,https://amazon.in/Rafa-My-Story-Rafael-Nadal/dp/0751547735/ref=zg_bs_1318224031_47/262-8021874-3339766?pd_rd_i=0751547735&psc=1,458.00,4.6,"1,455"
Sports,48,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-loss, Incredible Sex and Becoming Superhuman",Timothy Ferriss,https://amazon.in/4-Hour-Body-Uncommon-Incredible-Superhuman-ebook/dp/B004M8S3Y6/ref=zg_bs_1318224031_48/262-8021874-3339766?pd_rd_i=B004M8S3Y6&psc=1,432.66,4.3,"5,067"
Sports,49,The Barefoot Coach,Paddy Upton,https://amazon.in/Barefoot-Coach-Paddy-Upton/dp/9387894983/ref=zg_bs_1318224031_49/262-8021874-3339766?pd_rd_i=9387894983&psc=1,591.00,4.6,199
Sports,50,Black Box Thinking: Marginal Gains and the Secrets of High Performance,Matthew Syed,https://amazon.in/Black-Box-Thinking-Matthew-Syed/dp/1473613809/ref=zg_bs_1318224031_50/262-8021874-3339766?pd_rd_i=1473613809&psc=1,459.00,4.6,"2,667"
Sports,51,Coaching for Performance: The Principles and Practice of Coaching and Leadership FULLY REVISED 25TH ANNIVERSARY EDITION (People Skills for Professionals),Sir John Whitmore,https://amazon.in/Coaching-Performance-Principles-Leadership-Professionals-ebook/dp/B01HPVHM0C/ref=zg_bs_1318224031_1/257-2603361-7240940?pd_rd_i=B01HPVHM0C&psc=1,261.25,4.6,"1,044"
Sports,52,A Beginners’ Guide to Air Rifles: Revised for 2019,Ben  Oakley,https://amazon.in/Beginners-Guide-Air-Rifles-Revised-ebook/dp/B01MT9S20U/ref=zg_bs_1318224031_2/257-2603361-7240940?pd_rd_i=B01MT9S20U&psc=1,199.00,3.1,18
Sports,53,The Race of My Life: An Autobiography,Rakeysh Omprakash Mehra,https://amazon.in/Race-My-Life-Autobiography/dp/8129129108/ref=zg_bs_1318224031_3/257-2603361-7240940?pd_rd_i=8129129108&psc=1,224.00,4.7,NA
Sports,54,Miracle Men: The Greatest Underdog Story in Cricket,Nikhil Naz,https://amazon.in/Miracle-Men-Greatest-Underdog-Cricket/dp/9388322231/ref=zg_bs_1318224031_4/257-2603361-7240940?pd_rd_i=9388322231&psc=1,285.00,4.4,95
Sports,55,Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body (Muscle for Life Book 1),Michael Matthews,https://amazon.in/Bigger-Leaner-Stronger-Building-Ultimate-ebook/dp/B006XF5BTG/ref=zg_bs_1318224031_5/257-2603361-7240940?pd_rd_i=B006XF5BTG&psc=1,357.34,4.6,"9,334"
Sports,56,Relentless: From Good to Great to Unstoppable (Tim Grover Winning Series),Tim S. Grover,https://amazon.in/Relentless-Unstoppable-Tim-S-Grover/dp/1476714207/ref=zg_bs_1318224031_6/257-2603361-7240940?pd_rd_i=1476714207&psc=1,395.00,4.6,"6,298"
Sports,57,"Chess: 4 books in 1: Getting Started From A Beginner. Learn Successful Openings, Develop Advanced Strategy And Win your Games. (WePlayChess Book 5)",Curtis  Bond,https://amazon.in/Chess-Beginner-Successful-Openings-WePlayChess-ebook/dp/B092JVWYY8/ref=zg_bs_1318224031_7/257-2603361-7240940?pd_rd_i=B092JVWYY8&psc=1,"1,066.00",3.9,12
Sports,58,The Roar of the Tiger: Hunting & Shikar Tales from a Bygone Era,PKS,https://amazon.in/Roar-Tiger-Hunting-Shikar-Bygone/dp/1637147643/ref=zg_bs_1318224031_8/257-2603361-7240940?pd_rd_i=1637147643&psc=1,320.00,3.6,NA
Sports,59,Walking the Himalayas: An Adventure of Survival and Endurance,Levison Wood,https://amazon.in/Walking-Himalayas-adventure-survival-endurance/dp/1473626269/ref=zg_bs_1318224031_9/257-2603361-7240940?pd_rd_i=1473626269&psc=1,446.00,4.5,878
Sports,60,Strength Training Anatomy,Frederic Delavier,https://amazon.in/Strength-Training-Anatomy-Frederic-Delavier/dp/0736092269/ref=zg_bs_1318224031_10/257-2603361-7240940?pd_rd_i=0736092269&psc=1,"1,559.00",4.7,"4,743"
Sports,61,The Inner Game of Tennis: The Ultimate Guide to the Mental Side of Peak Performance,W Timothy Gallwey,https://amazon.in/Inner-Game-Tennis-ultimate-performance/dp/1447288505/ref=zg_bs_1318224031_11/257-2603361-7240940?pd_rd_i=1447288505&psc=1,324.00,4.6,"3,168"
Sports,62,Boston D Party,Dharmendra D,https://amazon.in/Boston-D-Party-Dharmendra-ebook/dp/B07XXB2VFZ/ref=zg_bs_1318224031_12/257-2603361-7240940?pd_rd_i=B07XXB2VFZ&psc=1,100.00,4.6,22
Sports,63,The Don: Beyond Boundaries: The Life & Times of Sir Donald Bradman,Roderick Easdale,https://amazon.in/Don-Beyond-Boundaries-Donald-Bradman-ebook/dp/B009X9V6ZM/ref=zg_bs_1318224031_13/257-2603361-7240940?pd_rd_i=B009X9V6ZM&psc=1,149.00,3.9,NA
Sports,64,"Quiet Leadership: Winning Hearts, Minds and Matches",Carlo Ancelotti,https://amazon.in/Quiet-Leadership-Winning-Hearts-Matches-ebook/dp/B018TI9OTM/ref=zg_bs_1318224031_14/257-2603361-7240940?pd_rd_i=B018TI9OTM&psc=1,309.13,4.6,696
Sports,65,Relentless: From Good to Great to Unstoppable (Tim Grover Winning Series),Tim S. Grover,https://amazon.in/Relentless-Unstoppable-Tim-S-Grover-ebook/dp/B008O58LL8/ref=zg_bs_1318224031_15/257-2603361-7240940?pd_rd_i=B008O58LL8&psc=1,232.75,4.6,"6,298"
Sports,66,A Biography of Rahul Dravid: The Nice Guy Who Finished First,Devendra Prabhudesai,https://amazon.in/Biography-Rahul-Dravid-Devendra-Prabhudesai/dp/9353333113/ref=zg_bs_1318224031_16/257-2603361-7240940?pd_rd_i=9353333113&psc=1,265.00,4.4,295
Sports,67,Advances in Functional Training,Michael Boyle,https://amazon.in/Advances-Functional-Training-Michael-Boyle-ebook/dp/B006IGVHKW/ref=zg_bs_1318224031_17/257-2603361-7240940?pd_rd_i=B006IGVHKW&psc=1,449.00,4.6,181
Sports,68,The Tale of the Horse: A History of India on Horseback,Yashaswini Chandra,https://amazon.in/Tale-Horse-History-India-Horseback/dp/9389109914/ref=zg_bs_1318224031_18/257-2603361-7240940?pd_rd_i=9389109914&psc=1,455.00,4.3,NA
Sports,69,Morgan's Men: The Inside Story of England's Rise from Cricket World Cup Humiliation to Glory,"Steve Hoult, Nick, James",https://amazon.in/Morgans-Men-Englands-Cricket-Humiliation/dp/1911630938/ref=zg_bs_1318224031_19/257-2603361-7240940?pd_rd_i=1911630938&psc=1,517.00,4.7,NA
Sports,70,Twirlymen: The Unlikely History of Cricket's Greatest Spin Bowlers,Amol Rajan,https://amazon.in/Twirlymen-Unlikely-History-Crickets-Greatest/dp/0224083252/ref=zg_bs_1318224031_20/257-2603361-7240940?pd_rd_i=0224083252&psc=1,334.00,4.1,28
Sports,71,I think therefore I play,Andrea Pirlo,https://amazon.in/I-think-therefore-play/dp/1909430161/ref=zg_bs_1318224031_21/257-2603361-7240940?pd_rd_i=1909430161&psc=1,854.00,4.4,798
Sports,72,Let Your Mind Run: A Memoir of Thinking My Way to Victory,Deena Kastor,https://amazon.in/Let-Your-Mind-Run-Thinking/dp/B07BRFX7TX/ref=zg_bs_1318224031_22/257-2603361-7240940?pd_rd_i=B07BRFX7TX&psc=1,NA,4.7,NA
Sports,73,Cycle of Lie: The Definitive Inside Story of the Fall of Lance Armstrong,Juliet Macur,https://amazon.in/Cycle-Lie-Definitive-Inside-Armstrong/dp/0007565151/ref=zg_bs_1318224031_23/257-2603361-7240940?pd_rd_i=0007565151&psc=1,468.88,4.4,291
Sports,74,"Dirtiest Race In History,The: Ben Johnson, Carl Lewis And The Olympic 100m Final (Wisden)",Richard Moore,https://amazon.in/Dirtiest-Race-History-Johnson-Olympic/dp/1408181568/ref=zg_bs_1318224031_24/257-2603361-7240940?pd_rd_i=1408181568&psc=1,"1,169.00",4.7,224
Sports,75,"The New Encyclopedia of Modern Bodybuilding: The Bible of Bodybuilding, Fully Updated and Revised",Schwarzenegger,https://amazon.in/New-Encyclopedia-Modern-Bodybuilding-Updated/dp/0684857219/ref=zg_bs_1318224031_25/257-2603361-7240940?pd_rd_i=0684857219&psc=1,"1,094.00",4.6,NA
Sports,76,Lovely Dasgupta,Lovely Dasgupta,https://amazon.in/World-Anti-Doping-Code-Routledge-Research/dp/0367729563/ref=zg_bs_1318224031_26/257-2603361-7240940?pd_rd_i=0367729563&psc=1,"3,377.00",NA,NA
Sports,77,Matt Rendell,Matt Rendell,https://amazon.in/Death-Marco-Pantani-Biography/dp/0753822032/ref=zg_bs_1318224031_27/257-2603361-7240940?pd_rd_i=0753822032&psc=1,NA,4.3,225
Sports,78,Iain Spragg,Iain Spragg,https://amazon.in/Gareth-Bale-Ultimate-Fan-Book/dp/1780979940/ref=zg_bs_1318224031_28/257-2603361-7240940?pd_rd_i=1780979940&psc=1,NA,3.5,NA
Sports,79,"The Wim Hof Method: Activate Your Potential, Transcend Your Limits",Wim Hof,https://amazon.in/Wim-Hof-Method-Potential-Transcend-ebook/dp/B084DLJ916/ref=zg_bs_1318224031_29/257-2603361-7240940?pd_rd_i=B084DLJ916&psc=1,397.80,4.7,"6,328"
Sports,80,Leisure (Key Ideas),Tony Blackshaw,https://amazon.in/Leisure-Key-Ideas-Tony-Blackshaw/dp/0415430275/ref=zg_bs_1318224031_30/257-2603361-7240940?pd_rd_i=0415430275&psc=1,325.00,4.5,2
Sports,81,Six Machine: I Don't Like Cricket.... I Love It,Chris Gayle,https://amazon.in/Six-Machine-Dont-Like-Cricket/dp/B07BHGCMPJ/ref=zg_bs_1318224031_81/257-2603361-7240940?pd_rd_i=B07BHGCMPJ&psc=1,NA,4.4,NA
Sports,82,"Wrestling with the Devil: The True Story of a World Champion Professional Wrestler - His Reign, Ruin, and Redemption",Lex Luger,https://amazon.in/Wrestling-Devil-Champion-Professional-Redemption/dp/B078QBQVK6/ref=zg_bs_1318224031_82/257-2603361-7240940?pd_rd_i=B078QBQVK6&psc=1,NA,4.3,NA
Sports,83,The Book of Five Rings (General Press),Miyamoto Musashi,https://amazon.in/Book-Five-Rings-General-Press/dp/9354991203/ref=zg_bs_1318224031_83/257-2603361-7240940?pd_rd_i=9354991203&psc=1,206.00,4.4,"2,014"
Sports,84,Democracy’s XI: The Great Indian Cricket Story,Rajdeep Sardesai,https://amazon.in/Democracys-XI-Great-Indian-Cricket/dp/9353450209/ref=zg_bs_1318224031_84/257-2603361-7240940?pd_rd_i=9353450209&psc=1,313.00,4.3,147
Sports,85,Out of Thin Air: Running Wisdom and Magic from Above the Clouds in Ethiopia,Michael Crawley,https://amazon.in/Out-Thin-Air-Running-Ethiopia/dp/1472975332/ref=zg_bs_1318224031_85/257-2603361-7240940?pd_rd_i=1472975332&psc=1,607.00,4.6,291
Sports,86,Seven Years in Tibet,Heinrich Harrer,https://amazon.in/Seven-Years-Tibet-Heinrich-Harrer/dp/0586087079/ref=zg_bs_1318224031_86/257-2603361-7240940?pd_rd_i=0586087079&psc=1,345.00,4.6,859
Sports,87,Steck-Vaughn Core Skills Reading Comprehension: Workbook Grade 8,Steck-Vaughn Company,https://amazon.in/Core-Skills-Reading-Comprehension-Grade/dp/0544267729/ref=zg_bs_1318224031_87/257-2603361-7240940?pd_rd_i=0544267729&psc=1,NA,4.5,NA
Sports,88,Unconscious Putting: Dave Stockton's Guide to Unlocking Your Signature Stroke,Dave Stockton,https://amazon.in/Unconscious-Putting-Stocktons-Unlocking-Signature-ebook/dp/B0052RHFV8/ref=zg_bs_1318224031_88/257-2603361-7240940?pd_rd_i=B0052RHFV8&psc=1,872.16,4.5,432
Sports,89,"Core Skills Reading Comprehension, Grade 5: Workbook Grade 5",Houghton Mifflin Harcourt Publishing Company,https://amazon.in/Core-Skills-Reading-Comprehension-Grade/dp/0544267699/ref=zg_bs_1318224031_89/257-2603361-7240940?pd_rd_i=0544267699&psc=1,NA,4.6,NA
Sports,90,"100, 200 - Practical Applications in Strength and Conditioning",Basu Shanker,https://amazon.in/100-200-Practical-Applications-Conditioning/dp/B09BZ7RK5C/ref=zg_bs_1318224031_90/257-2603361-7240940?pd_rd_i=B09BZ7RK5C&psc=1,800.00,4.7,56
Sports,91,Into the Bermuda Triangle: Pursuing the Truth Behind the World's Greatest Mystery (INTERNATIONAL MARINE-RMP),Gian Quasar,https://amazon.in/Into-Bermuda-Triangle-Gian-Quasar/dp/0071452176/ref=zg_bs_1318224031_91/257-2603361-7240940?pd_rd_i=0071452176&psc=1,NA,4.4,NA
Sports,92,Open Water: The History and Technique of Swimming,Mikael Rosén,https://amazon.in/Open-Water-History-Technique-Swimming/dp/B07T6DCMDT/ref=zg_bs_1318224031_92/257-2603361-7240940?pd_rd_i=B07T6DCMDT&psc=1,NA,4.6,NA
Sports,93,A Corner of a Foreign Field: The Indian History of a British Sport,Ramachandra Guha,https://amazon.in/Corner-Foreign-Field-History-British-ebook/dp/B01MZ0L8X4/ref=zg_bs_1318224031_93/257-2603361-7240940?pd_rd_i=B01MZ0L8X4&psc=1,129.00,4.5,106
Sports,94,Undisputed Truth: My Autobiography,Mike Tyson,https://amazon.in/Undisputed-Truth-Autobiography-Mike-Tyson/dp/0007502532/ref=zg_bs_1318224031_94/257-2603361-7240940?pd_rd_i=0007502532&psc=1,599.00,4.6,"3,487"
Sports,95,Football Skills: One-To-One Teaching for the Young Soccer Player,Ralph Brammer,https://amazon.in/Football-Skills-One-One-Teaching/dp/0716022060/ref=zg_bs_1318224031_95/257-2603361-7240940?pd_rd_i=0716022060&psc=1,239.00,3.9,18
Sports,96,"The Football Book: The Teams, The Rules, The Leagues, The Tactics",DK,https://amazon.in/Football-Book-Dk-DK/dp/0241332850/ref=zg_bs_1318224031_96/257-2603361-7240940?pd_rd_i=0241332850&psc=1,750.00,4.3,46
Sports,97,Anyone But England: Cricket and the National Malaise,Mike Marqusee,https://amazon.in/Anyone-But-England-Cricket-National/dp/1859840639/ref=zg_bs_1318224031_97/257-2603361-7240940?pd_rd_i=1859840639&psc=1,935.00,4.6,3
Sports,98,The Dhoni Touch,Bharat Sundaresan,https://amazon.in/The-Dhoni-Touch/dp/B08FVM9J9V/ref=zg_bs_1318224031_98/257-2603361-7240940?pd_rd_i=B08FVM9J9V&psc=1,NA,4.6,NA
